User_ID;Status;Age;Gender;Education_Level;Marital_Status;Income_Category;User_Level;Usage_Duration;Services_Used;Months_Inactive;Total_Spending;Total_Transaction
712563408;Attrited Customer;33;M;Uneducated;Single;$40K - $60K;Blue;18;1;1;2296;46
771222558;Existing Customer;45;F;Graduate;Unknown;Less than $40K;Blue;32;6;1;4467;79
708145908;Existing Customer;61;F;Graduate;Married;$40K - $60K;Blue;50;3;3;3999;71
717755058;Existing Customer;41;F;Doctorate;Single;Less than $40K;Blue;36;4;3;4096;76
789109983;Existing Customer;40;F;High School;Divorced;$40K - $60K;Blue;28;4;1;3870;73
802600233;Existing Customer;51;F;Graduate;Single;$40K - $60K;Blue;45;5;1;4124;59
720449208;Existing Customer;34;F;College;Married;Less than $40K;Blue;16;6;1;4758;64
719557983;Existing Customer;42;M;Uneducated;Married;$60K - $80K;Blue;36;5;3;4416;83
766111383;Existing Customer;38;F;High School;Married;$40K - $60K;Blue;31;4;2;4136;67
789367083;Existing Customer;41;F;Uneducated;Single;Less than $40K;Blue;31;5;3;3778;64
710538183;Existing Customer;53;F;Graduate;Divorced;Less than $40K;Blue;42;3;2;4220;83
708534033;Existing Customer;45;F;Graduate;Single;$40K - $60K;Blue;36;5;2;4726;82
716739258;Existing Customer;43;F;Unknown;Single;Less than $40K;Blue;33;5;2;3932;62
788940558;Existing Customer;41;F;Graduate;Married;Less than $40K;Blue;27;6;1;4224;75
714722808;Existing Customer;50;M;College;Married;$80K - $120K;Blue;33;5;3;4153;91
713249883;Existing Customer;51;F;Uneducated;Married;$40K - $60K;Blue;36;6;3;4572;81
714207483;Existing Customer;47;M;Graduate;Married;$80K - $120K;Blue;41;6;1;4125;80
720068808;Existing Customer;41;F;Graduate;Married;Less than $40K;Blue;32;3;3;3899;65
778601733;Attrited Customer;55;F;High School;Single;$40K - $60K;Blue;47;5;4;2370;34
709779258;Existing Customer;53;F;Post-Graduate;Married;Less than $40K;Blue;43;4;3;4075;71
713696808;Attrited Customer;46;F;High School;Married;Less than $40K;Blue;39;3;3;2252;42
720044658;Attrited Customer;53;M;Post-Graduate;Single;$60K - $80K;Blue;46;6;2;2720;46
716373483;Attrited Customer;48;F;Graduate;Married;Less than $40K;Blue;40;4;3;1544;45
714305508;Existing Customer;46;F;Uneducated;Married;$40K - $60K;Blue;36;6;3;3706;81
712202433;Existing Customer;46;F;High School;Single;Less than $40K;Blue;36;3;3;3687;68
716600733;Attrited Customer;47;F;Unknown;Married;Less than $40K;Blue;36;3;3;2572;43
778372158;Existing Customer;49;F;High School;Married;$40K - $60K;Blue;33;6;3;4747;91
714176133;Existing Customer;47;F;Uneducated;Single;Less than $40K;Blue;36;5;2;4220;87
708969633;Existing Customer;42;M;Uneducated;Unknown;$80K - $120K;Blue;36;6;5;4544;80
715765758;Existing Customer;54;F;Uneducated;Single;Less than $40K;Blue;41;5;2;4217;72
803097333;Existing Customer;41;M;Graduate;Married;$80K - $120K;Blue;35;3;3;5089;82
710411358;Attrited Customer;39;F;College;Married;$40K - $60K;Blue;28;4;2;2164;45
715660308;Attrited Customer;54;F;College;Married;Less than $40K;Blue;44;5;3;2612;33
711866358;Existing Customer;42;F;High School;Single;$40K - $60K;Blue;30;4;2;4429;78
710738883;Existing Customer;52;F;High School;Married;Less than $40K;Blue;36;4;2;4222;61
717822108;Existing Customer;60;F;Uneducated;Single;Less than $40K;Blue;48;3;2;4613;85
714407058;Existing Customer;40;M;Uneducated;Divorced;$80K - $120K;Blue;29;3;2;3821;81
710744433;Existing Customer;48;F;Uneducated;Single;Less than $40K;Blue;38;5;2;4077;78
778959258;Attrited Customer;51;F;Unknown;Married;Less than $40K;Blue;32;5;3;2585;45
713320008;Existing Customer;48;M;Graduate;Single;$80K - $120K;Blue;37;3;3;4172;66
766795983;Existing Customer;46;F;Unknown;Single;Less than $40K;Blue;40;4;2;4692;91
716256483;Existing Customer;50;F;Graduate;Single;Unknown;Blue;36;6;2;4232;80
712364283;Existing Customer;54;F;Doctorate;Married;$40K - $60K;Blue;43;5;3;3960;79
714620358;Attrited Customer;37;F;Graduate;Divorced;Less than $40K;Blue;30;3;3;2196;47
709145958;Attrited Customer;43;F;Unknown;Married;Less than $40K;Blue;36;2;2;1533;42
709787733;Existing Customer;54;F;College;Single;Unknown;Blue;48;3;2;4043;76
809071083;Existing Customer;60;F;Graduate;Single;Less than $40K;Blue;55;4;1;4592;90
721165608;Existing Customer;51;M;Graduate;Married;$60K - $80K;Silver;36;3;6;3969;78
716668308;Attrited Customer;39;F;High School;Single;Unknown;Blue;36;3;2;3151;39
708760458;Existing Customer;47;M;High School;Single;$80K - $120K;Blue;36;4;3;3692;79
720333783;Existing Customer;51;F;Unknown;Married;Less than $40K;Blue;33;3;1;3822;50
789212883;Attrited Customer;30;F;Uneducated;Divorced;Less than $40K;Blue;19;6;1;2533;44
711341433;Existing Customer;34;F;Graduate;Single;Unknown;Blue;24;6;3;3901;77
720235608;Existing Customer;60;F;Graduate;Unknown;Less than $40K;Blue;36;4;3;4470;58
716890533;Existing Customer;49;F;Uneducated;Single;Less than $40K;Blue;36;6;2;5377;86
708491508;Existing Customer;51;M;Unknown;Single;$60K - $80K;Blue;42;3;3;3856;68
718542858;Existing Customer;50;M;High School;Married;$80K - $120K;Blue;36;6;3;4623;84
717750858;Existing Customer;32;F;Post-Graduate;Single;Less than $40K;Blue;16;3;3;3769;78
712450008;Attrited Customer;50;F;Post-Graduate;Married;Unknown;Blue;36;5;2;2438;41
827628408;Existing Customer;40;M;Graduate;Married;$80K - $120K;Blue;36;3;3;3672;64
713492583;Attrited Customer;34;F;Graduate;Married;Less than $40K;Blue;29;5;2;2308;35
718054833;Existing Customer;50;M;Unknown;Single;$120K +;Blue;37;6;3;2916;65
788770908;Existing Customer;45;M;College;Married;$60K - $80K;Blue;26;6;2;4275;67
710175783;Existing Customer;45;F;High School;Single;Unknown;Blue;25;4;2;4303;59
715429608;Existing Customer;45;F;College;Married;Less than $40K;Blue;37;4;3;3520;66
714058308;Attrited Customer;43;F;Uneducated;Single;Less than $40K;Blue;36;5;3;1941;53
717965808;Existing Customer;65;M;Unknown;Single;$40K - $60K;Blue;54;5;1;5783;73
709265208;Existing Customer;47;F;Graduate;Single;Less than $40K;Blue;37;4;3;4422;59
713114133;Attrited Customer;42;F;Uneducated;Single;Less than $40K;Blue;23;4;2;2092;38
721349883;Existing Customer;51;F;Graduate;Single;Less than $40K;Blue;39;3;2;3672;59
758965158;Existing Customer;44;M;High School;Single;$80K - $120K;Blue;37;4;2;4396;83
749722908;Existing Customer;43;M;Post-Graduate;Married;$120K +;Blue;36;3;3;4054;68
709495833;Attrited Customer;44;F;Graduate;Single;Less than $40K;Blue;36;5;2;1944;36
717575958;Attrited Customer;50;F;Post-Graduate;Married;$40K - $60K;Blue;41;6;3;2349;42
714406158;Attrited Customer;53;F;High School;Divorced;Unknown;Blue;36;4;3;2269;42
767243208;Existing Customer;42;F;Graduate;Single;Less than $40K;Blue;35;3;2;4193;79
711515433;Existing Customer;55;F;Unknown;Single;Less than $40K;Blue;36;3;1;4320;85
720190908;Existing Customer;59;M;High School;Single;$60K - $80K;Blue;51;6;2;4699;72
818814933;Existing Customer;58;F;Unknown;Single;$40K - $60K;Blue;53;3;3;3112;79
719794383;Existing Customer;60;F;College;Married;Less than $40K;Blue;41;6;2;5039;85
709766808;Existing Customer;49;F;Uneducated;Married;Unknown;Blue;36;4;3;3819;82
709666908;Existing Customer;42;F;Graduate;Divorced;Unknown;Blue;36;3;3;4669;93
794653983;Existing Customer;44;F;Graduate;Married;Less than $40K;Blue;27;3;1;5245;80
716593533;Existing Customer;56;M;High School;Single;$80K - $120K;Blue;45;4;1;3651;76
714113658;Existing Customer;52;M;Unknown;Single;$80K - $120K;Blue;41;3;3;3992;76
708776658;Existing Customer;54;M;Unknown;Married;$80K - $120K;Blue;43;6;3;4444;70
712225008;Existing Customer;55;M;Graduate;Married;$60K - $80K;Blue;44;6;6;3998;80
787450758;Existing Customer;57;M;Unknown;Single;$60K - $80K;Blue;43;3;3;4712;88
789099783;Existing Customer;43;F;Unknown;Married;Less than $40K;Blue;31;6;3;4117;70
711751533;Existing Customer;47;F;Graduate;Married;Less than $40K;Blue;37;3;1;4784;75
708367908;Existing Customer;56;F;Uneducated;Married;Less than $40K;Blue;47;6;1;4390;82
714951858;Existing Customer;44;F;Graduate;Married;Less than $40K;Blue;36;5;1;4047;56
720436008;Existing Customer;54;F;Doctorate;Unknown;Less than $40K;Blue;43;4;6;4196;81
718984533;Existing Customer;37;M;Graduate;Single;$80K - $120K;Blue;29;6;2;4552;100
716982483;Existing Customer;49;F;Graduate;Married;Less than $40K;Blue;38;3;4;4497;79
708681708;Attrited Customer;51;F;Unknown;Single;Less than $40K;Blue;43;5;3;1977;29
720202008;Existing Customer;47;F;Unknown;Single;$40K - $60K;Blue;40;4;3;4377;88
714483033;Existing Customer;45;F;Unknown;Married;Unknown;Blue;40;3;2;4660;85
711468708;Attrited Customer;38;F;High School;Single;$40K - $60K;Blue;31;4;3;1986;52
821724483;Attrited Customer;48;M;Unknown;Single;$40K - $60K;Blue;43;2;3;1455;34
716402508;Existing Customer;49;F;Graduate;Unknown;Less than $40K;Blue;36;4;3;4265;87
721189008;Existing Customer;41;M;Graduate;Married;$80K - $120K;Blue;27;4;2;4578;67
712867983;Existing Customer;54;F;Uneducated;Single;Less than $40K;Blue;43;6;1;5177;66
713814408;Existing Customer;39;M;Uneducated;Single;$80K - $120K;Blue;36;6;2;3667;66
716671983;Existing Customer;38;M;High School;Single;$80K - $120K;Blue;29;3;3;4141;65
708252108;Existing Customer;64;M;College;Single;$40K - $60K;Blue;53;6;3;4065;65
717212958;Existing Customer;55;M;Doctorate;Single;$80K - $120K;Blue;36;6;3;3153;57
713048733;Existing Customer;50;M;Uneducated;Married;$120K +;Blue;40;3;1;4054;75
779841483;Attrited Customer;55;F;Doctorate;Married;Unknown;Blue;39;1;3;2238;36
710701233;Existing Customer;44;F;Graduate;Single;Unknown;Blue;37;3;1;3890;72
718837683;Existing Customer;55;M;High School;Single;$120K +;Blue;49;6;3;2394;50
718127958;Existing Customer;58;M;Graduate;Divorced;Unknown;Blue;36;4;2;4174;85
718685358;Existing Customer;51;F;Uneducated;Single;Less than $40K;Blue;44;6;1;4488;84
771559158;Existing Customer;58;M;Uneducated;Unknown;$80K - $120K;Blue;46;3;1;4769;80
710138883;Attrited Customer;47;F;Graduate;Unknown;Less than $40K;Blue;36;5;2;1835;43
711197658;Existing Customer;53;F;Post-Graduate;Single;$40K - $60K;Blue;43;5;1;4198;68
709045683;Existing Customer;42;F;Uneducated;Married;Unknown;Blue;30;3;2;3921;63
708272808;Existing Customer;45;M;Graduate;Single;Less than $40K;Blue;36;4;2;3542;59
720292983;Existing Customer;60;F;Graduate;Married;Less than $40K;Blue;51;6;1;4929;61
709112508;Attrited Customer;42;F;College;Single;Less than $40K;Blue;36;3;3;2165;36
712840608;Existing Customer;55;F;Uneducated;Married;Less than $40K;Blue;43;6;2;4078;85
788920308;Existing Customer;51;F;High School;Married;Less than $40K;Blue;37;3;2;4368;75
718160358;Attrited Customer;51;F;Graduate;Married;Less than $40K;Blue;39;5;3;2492;35
719325783;Attrited Customer;65;M;Unknown;Single;Less than $40K;Blue;36;4;2;1909;28
712885533;Existing Customer;50;M;Graduate;Married;$80K - $120K;Blue;31;6;3;3291;62
719268333;Existing Customer;49;F;Uneducated;Married;Less than $40K;Blue;36;5;3;4205;88
721004133;Existing Customer;38;F;Graduate;Single;Less than $40K;Blue;25;6;2;4093;73
714103908;Existing Customer;54;F;Doctorate;Single;Less than $40K;Blue;36;4;2;4515;74
771502383;Existing Customer;54;F;High School;Married;Less than $40K;Blue;42;3;5;4884;80
713014533;Existing Customer;54;F;Unknown;Single;$40K - $60K;Blue;43;6;3;3557;64
713980383;Attrited Customer;49;F;Graduate;Single;Unknown;Blue;38;1;2;1902;28
711294258;Existing Customer;43;F;Graduate;Single;Less than $40K;Blue;38;3;3;4780;88
719954733;Existing Customer;43;M;Graduate;Married;$80K - $120K;Blue;28;5;6;4435;68
711561933;Existing Customer;57;F;Uneducated;Divorced;Less than $40K;Blue;47;6;6;4256;70
826077033;Attrited Customer;46;F;Unknown;Married;Less than $40K;Blue;42;1;0;2423;39
711555483;Existing Customer;43;F;High School;Unknown;Unknown;Blue;36;3;3;4551;83
715194183;Attrited Customer;53;F;Unknown;Single;Less than $40K;Blue;36;3;3;2423;43
716929233;Existing Customer;43;F;Post-Graduate;Single;$40K - $60K;Blue;24;3;3;5235;92
709014558;Existing Customer;49;M;Uneducated;Married;$60K - $80K;Blue;42;3;3;4383;82
710636208;Existing Customer;51;M;Uneducated;Married;$120K +;Blue;40;3;5;3847;74
815525508;Existing Customer;46;F;High School;Unknown;Less than $40K;Blue;41;2;1;3894;60
718746933;Existing Customer;56;F;High School;Married;Less than $40K;Blue;47;6;3;3441;66
715686183;Existing Customer;46;F;Graduate;Single;$40K - $60K;Blue;34;6;2;4795;65
741778458;Existing Customer;54;F;Unknown;Single;Less than $40K;Blue;47;3;2;3406;57
801056358;Existing Customer;51;M;High School;Single;$80K - $120K;Blue;45;6;1;3851;75
709486158;Existing Customer;33;F;Graduate;Married;Less than $40K;Blue;20;5;1;4530;72
713826183;Attrited Customer;41;M;High School;Unknown;$40K - $60K;Blue;33;4;3;2242;44
803342358;Existing Customer;55;M;Graduate;Married;$60K - $80K;Blue;49;3;1;3382;56
780292683;Attrited Customer;55;M;Uneducated;Single;$120K +;Blue;41;3;4;984;24
788646858;Existing Customer;41;F;Graduate;Married;Less than $40K;Blue;29;6;3;4275;61
711116133;Attrited Customer;50;F;Uneducated;Single;Less than $40K;Blue;37;3;2;2461;47
708584208;Attrited Customer;36;F;Graduate;Unknown;Less than $40K;Blue;36;5;2;2367;41
789097833;Existing Customer;39;F;High School;Single;Less than $40K;Blue;27;4;3;4230;93
709443633;Existing Customer;38;F;Uneducated;Married;Less than $40K;Blue;26;5;1;4770;62
767280633;Existing Customer;46;F;Graduate;Unknown;Less than $40K;Blue;39;5;2;4378;96
713096583;Attrited Customer;40;F;High School;Single;Less than $40K;Blue;36;4;3;2294;40
721033908;Existing Customer;58;M;Uneducated;Single;$60K - $80K;Blue;46;6;3;4552;82
756025233;Attrited Customer;43;F;Uneducated;Single;Less than $40K;Blue;36;5;3;2437;44
711977508;Attrited Customer;56;F;Uneducated;Single;Less than $40K;Blue;43;1;2;2141;40
772076208;Existing Customer;58;M;College;Single;$80K - $120K;Blue;47;6;3;3677;70
710666583;Attrited Customer;29;F;Uneducated;Single;Less than $40K;Blue;36;3;2;2321;36
712369308;Attrited Customer;48;F;Doctorate;Divorced;$40K - $60K;Blue;35;4;3;1969;38
794784633;Existing Customer;61;F;Uneducated;Single;$40K - $60K;Blue;55;6;1;4478;77
716437533;Existing Customer;51;M;College;Single;$80K - $120K;Blue;43;5;3;4101;88
715109508;Existing Customer;44;F;College;Married;Unknown;Blue;36;3;1;5347;96
795392433;Existing Customer;35;F;Uneducated;Single;Unknown;Blue;29;3;1;4651;69
712721358;Attrited Customer;48;F;Uneducated;Divorced;Less than $40K;Blue;36;5;3;2059;43
720118908;Existing Customer;26;M;Graduate;Married;Less than $40K;Blue;36;5;2;3477;65
799486158;Existing Customer;39;F;Graduate;Married;Less than $40K;Blue;29;4;2;4222;65
718980633;Existing Customer;38;M;College;Married;$80K - $120K;Blue;36;3;3;4835;84
717336408;Attrited Customer;51;F;Doctorate;Single;Less than $40K;Blue;45;5;3;2452;44
709546608;Existing Customer;37;F;Uneducated;Married;Less than $40K;Blue;36;6;5;4803;64
823624158;Existing Customer;53;F;Doctorate;Single;Unknown;Blue;49;3;2;4579;78
771688983;Existing Customer;53;F;High School;Single;Less than $40K;Blue;41;4;1;4201;68
708701358;Existing Customer;39;F;Uneducated;Single;Less than $40K;Blue;36;3;2;4000;79
712048008;Existing Customer;56;F;High School;Single;$40K - $60K;Blue;44;3;2;4127;69
710712783;Existing Customer;52;F;Unknown;Married;Less than $40K;Blue;41;3;3;3904;76
716626008;Existing Customer;51;F;Graduate;Divorced;Unknown;Blue;36;4;3;4243;102
718284408;Existing Customer;43;F;Unknown;Married;Less than $40K;Blue;30;5;2;3970;68
717414933;Existing Customer;51;F;High School;Single;Less than $40K;Blue;45;3;3;3818;61
713032233;Existing Customer;53;F;Graduate;Single;Less than $40K;Blue;36;5;1;4812;83
714234858;Existing Customer;54;F;High School;Married;Less than $40K;Blue;36;5;1;4735;84
714818058;Existing Customer;36;F;High School;Married;$40K - $60K;Blue;30;3;3;4591;74
708731658;Attrited Customer;53;F;High School;Married;Less than $40K;Blue;41;3;3;1587;42
708706833;Attrited Customer;39;F;Uneducated;Divorced;Unknown;Blue;36;4;3;2466;40
780100533;Existing Customer;46;M;Graduate;Married;$80K - $120K;Blue;31;5;2;3586;67
711712983;Existing Customer;56;M;Graduate;Single;$80K - $120K;Blue;46;6;2;4503;80
712549758;Existing Customer;40;F;Graduate;Married;Unknown;Blue;25;6;2;3749;61
713348433;Existing Customer;42;F;High School;Single;$40K - $60K;Blue;29;6;3;4477;62
820599333;Existing Customer;43;F;Graduate;Single;Less than $40K;Blue;38;6;2;4469;85
787261008;Existing Customer;43;M;Post-Graduate;Unknown;$60K - $80K;Blue;37;4;3;4446;75
778343958;Existing Customer;47;F;Graduate;Married;Less than $40K;Blue;27;3;3;3866;72
788407833;Existing Customer;49;F;Graduate;Single;Unknown;Blue;42;5;3;4025;79
760807608;Existing Customer;48;F;Uneducated;Married;Less than $40K;Blue;41;5;3;4751;83
771108933;Existing Customer;47;F;Graduate;Married;Less than $40K;Blue;34;5;3;4385;71
715954158;Attrited Customer;48;M;Post-Graduate;Married;$40K - $60K;Blue;36;3;2;2433;29
715499058;Attrited Customer;36;F;High School;Married;$40K - $60K;Blue;36;4;3;2775;33
717995958;Existing Customer;47;F;Unknown;Married;Unknown;Blue;38;5;1;4397;72
718736883;Existing Customer;49;F;Uneducated;Single;Less than $40K;Blue;36;4;1;3421;61
721045608;Existing Customer;51;F;High School;Married;Less than $40K;Blue;32;6;3;4554;75
715215108;Existing Customer;54;F;Unknown;Married;Less than $40K;Blue;46;4;3;4899;68
795823383;Existing Customer;43;F;Graduate;Single;Less than $40K;Blue;37;5;1;3888;63
718338708;Existing Customer;49;F;Graduate;Married;$40K - $60K;Blue;38;5;2;3380;73
713588958;Existing Customer;40;F;Unknown;Single;Less than $40K;Blue;25;4;1;3655;70
710120358;Existing Customer;40;M;Unknown;Married;$60K - $80K;Blue;27;6;2;2229;37
809582058;Existing Customer;48;M;Unknown;Unknown;$40K - $60K;Blue;43;5;2;4410;73
709199358;Attrited Customer;60;M;Uneducated;Married;Less than $40K;Blue;36;1;3;1684;19
821889858;Attrited Customer;50;F;Doctorate;Single;Unknown;Blue;46;6;4;2493;44
815324433;Existing Customer;46;F;High School;Married;Less than $40K;Blue;41;6;3;4200;86
793656633;Existing Customer;35;F;Uneducated;Married;Unknown;Blue;29;3;3;5101;76
713246208;Existing Customer;65;M;Unknown;Single;$40K - $60K;Blue;56;6;2;4548;54
711493158;Existing Customer;52;M;Graduate;Single;$60K - $80K;Blue;36;5;2;4926;90
721163133;Existing Customer;44;M;Graduate;Single;Unknown;Blue;36;6;3;3948;60
826417233;Existing Customer;35;F;College;Married;Less than $40K;Blue;31;3;3;5089;71
711619608;Existing Customer;45;M;Graduate;Married;$80K - $120K;Blue;36;6;3;4584;84
712244733;Existing Customer;56;F;Unknown;Married;Less than $40K;Blue;45;4;1;4412;73
709638783;Existing Customer;50;F;High School;Married;$40K - $60K;Blue;43;4;3;4056;92
720296808;Attrited Customer;52;F;Graduate;Married;Unknown;Blue;39;3;3;2554;47
718926258;Existing Customer;37;F;High School;Single;Unknown;Blue;28;4;3;4627;90
714706083;Existing Customer;44;M;College;Married;$60K - $80K;Blue;36;5;3;4284;75
721473783;Existing Customer;35;F;Graduate;Married;Less than $40K;Blue;21;3;1;4614;75
712230408;Existing Customer;42;M;Uneducated;Married;$120K +;Blue;37;3;2;3700;80
716186883;Existing Customer;48;F;College;Married;$40K - $60K;Blue;37;3;6;4120;78
715204083;Existing Customer;47;F;Doctorate;Single;Less than $40K;Blue;36;3;2;4990;80
709283358;Attrited Customer;43;F;Unknown;Married;Less than $40K;Blue;29;6;2;2473;42
817887408;Existing Customer;39;F;Uneducated;Single;Less than $40K;Blue;34;3;1;3485;84
789481233;Attrited Customer;39;M;High School;Married;$40K - $60K;Blue;30;5;3;2859;55
718184883;Existing Customer;48;F;High School;Married;Less than $40K;Blue;34;5;2;3878;63
821157183;Existing Customer;42;F;Unknown;Married;Less than $40K;Blue;37;5;2;4698;88
709837308;Existing Customer;34;F;Graduate;Single;Unknown;Blue;19;6;1;3833;71
779491908;Existing Customer;47;F;Post-Graduate;Unknown;Unknown;Blue;29;5;2;4272;59
718399233;Existing Customer;43;F;College;Single;$40K - $60K;Blue;36;6;3;4152;77
779447358;Existing Customer;50;F;Graduate;Married;Less than $40K;Blue;32;3;3;4486;93
710661333;Attrited Customer;55;F;Unknown;Single;Unknown;Blue;36;4;3;2513;47
789114408;Existing Customer;50;F;Post-Graduate;Single;$40K - $60K;Blue;38;3;1;4693;82
710570058;Attrited Customer;44;F;Graduate;Single;Less than $40K;Blue;25;3;2;2512;37
712681608;Existing Customer;54;F;Uneducated;Single;Less than $40K;Blue;36;5;4;4011;70
709086933;Existing Customer;40;F;College;Single;Less than $40K;Blue;22;4;2;4209;72
709179708;Existing Customer;40;M;Graduate;Divorced;$60K - $80K;Blue;36;3;1;3622;75
711206958;Existing Customer;41;F;High School;Divorced;Unknown;Blue;31;3;1;4163;73
823928058;Existing Customer;52;F;Uneducated;Married;Less than $40K;Blue;48;3;2;4509;79
796330983;Existing Customer;41;F;Graduate;Single;Less than $40K;Blue;35;3;1;4785;85
771284658;Attrited Customer;47;F;Unknown;Married;Less than $40K;Blue;35;6;2;2613;41
779307558;Existing Customer;53;F;College;Unknown;$40K - $60K;Blue;35;4;3;4806;81
788846508;Existing Customer;48;F;Uneducated;Married;$40K - $60K;Blue;32;6;1;4567;81
783500283;Existing Customer;62;M;Graduate;Unknown;$80K - $120K;Blue;56;5;3;5041;74
802247658;Attrited Customer;59;M;Uneducated;Single;$40K - $60K;Blue;53;4;5;2599;43
795573333;Existing Customer;41;M;High School;Married;$80K - $120K;Blue;35;6;2;4142;67
721366308;Existing Customer;50;M;Unknown;Single;$40K - $60K;Blue;39;4;3;3702;64
720377433;Existing Customer;38;F;Graduate;Married;Less than $40K;Blue;36;4;2;4593;74
711243108;Existing Customer;50;M;Doctorate;Married;$80K - $120K;Blue;36;5;3;3835;78
789351783;Existing Customer;40;F;Graduate;Married;Less than $40K;Blue;30;3;2;4518;88
719699208;Existing Customer;39;F;Uneducated;Single;Less than $40K;Blue;36;5;3;4423;65
720774183;Existing Customer;40;F;High School;Divorced;Less than $40K;Blue;30;6;2;4300;69
713590158;Attrited Customer;41;M;Graduate;Single;$60K - $80K;Blue;34;5;2;2042;40
715547058;Attrited Customer;35;F;Graduate;Married;Less than $40K;Blue;36;4;3;2707;51
815596608;Existing Customer;48;F;Uneducated;Married;$40K - $60K;Blue;43;4;1;4615;72
718921683;Existing Customer;49;M;Unknown;Married;$80K - $120K;Blue;38;6;6;4816;49
720031908;Existing Customer;55;M;Doctorate;Married;$60K - $80K;Blue;36;5;1;4326;74
716716083;Existing Customer;58;M;Unknown;Single;$80K - $120K;Blue;36;6;2;4578;84
819969933;Existing Customer;43;F;High School;Single;$40K - $60K;Blue;38;4;2;4193;67
714382608;Existing Customer;35;F;Graduate;Married;Less than $40K;Blue;36;4;2;4315;85
720092283;Existing Customer;40;F;Graduate;Single;Less than $40K;Blue;31;4;2;4379;78
720531633;Attrited Customer;55;F;Graduate;Unknown;Less than $40K;Blue;36;4;2;2665;36
718508883;Attrited Customer;43;F;Unknown;Single;Less than $40K;Blue;36;6;3;2306;47
708794133;Existing Customer;46;F;High School;Unknown;Less than $40K;Blue;37;3;1;3197;50
713447583;Existing Customer;48;F;High School;Single;$40K - $60K;Blue;36;5;3;5480;58
716107158;Attrited Customer;32;F;Graduate;Single;Less than $40K;Blue;20;5;1;3098;46
712713108;Existing Customer;61;F;Graduate;Married;Unknown;Blue;36;6;2;4802;85
719245083;Existing Customer;53;F;Uneducated;Single;Less than $40K;Blue;39;4;3;4087;74
708269583;Existing Customer;42;F;Uneducated;Divorced;Less than $40K;Blue;28;6;2;4014;86
720234708;Attrited Customer;45;M;High School;Single;$120K +;Blue;33;6;3;2429;50
709436883;Existing Customer;56;F;Uneducated;Single;$40K - $60K;Blue;48;6;2;5000;87
714140133;Existing Customer;42;F;Graduate;Unknown;Less than $40K;Blue;32;3;1;4678;74
716136333;Attrited Customer;40;F;Uneducated;Single;Less than $40K;Blue;24;5;2;2725;41
715031433;Existing Customer;57;M;Graduate;Married;$80K - $120K;Blue;36;6;3;4664;60
810667158;Existing Customer;40;M;High School;Divorced;$40K - $60K;Blue;35;3;1;4344;75
715253433;Existing Customer;48;M;Unknown;Single;$80K - $120K;Blue;38;5;2;5266;79
809937933;Existing Customer;42;F;Graduate;Married;$40K - $60K;Blue;37;4;3;4384;82
708997833;Existing Customer;49;F;Doctorate;Single;$40K - $60K;Blue;39;5;3;4045;62
718296558;Attrited Customer;44;F;Unknown;Married;$40K - $60K;Blue;31;4;3;2345;33
780086658;Attrited Customer;43;M;Doctorate;Unknown;$60K - $80K;Blue;28;3;2;2060;39
708754833;Existing Customer;48;F;Uneducated;Single;Unknown;Blue;40;3;4;4583;72
788638908;Existing Customer;43;F;Graduate;Divorced;Less than $40K;Blue;30;4;2;4278;71
715607958;Existing Customer;45;F;Graduate;Married;Less than $40K;Blue;36;6;1;4385;78
708515358;Existing Customer;40;F;High School;Married;Less than $40K;Blue;36;6;3;4216;82
716357058;Existing Customer;53;M;Uneducated;Single;$80K - $120K;Blue;36;4;3;2955;56
714569958;Existing Customer;38;F;Unknown;Single;Less than $40K;Blue;28;6;2;3852;65
716822583;Existing Customer;39;F;High School;Single;Less than $40K;Blue;36;4;2;3648;74
721109358;Existing Customer;39;M;High School;Married;$60K - $80K;Blue;27;6;2;4162;87
827635083;Existing Customer;59;F;Graduate;Unknown;Unknown;Blue;55;4;3;4222;75
715492983;Existing Customer;40;M;Post-Graduate;Married;$120K +;Blue;36;4;2;4348;62
712234308;Existing Customer;54;F;Graduate;Married;Unknown;Blue;36;6;1;4767;90
708334158;Existing Customer;46;F;Graduate;Divorced;Less than $40K;Blue;34;4;2;3068;58
812488608;Existing Customer;44;F;College;Unknown;Less than $40K;Blue;39;6;1;4908;73
793345008;Existing Customer;44;F;Uneducated;Single;Less than $40K;Blue;38;4;1;4287;80
715487733;Attrited Customer;44;F;Graduate;Married;$40K - $60K;Blue;36;6;3;2287;42
788856408;Existing Customer;50;F;Uneducated;Married;Unknown;Blue;34;5;5;4264;75
708154833;Attrited Customer;39;F;Graduate;Single;Less than $40K;Blue;27;1;3;2336;46
721147383;Existing Customer;37;F;High School;Single;Less than $40K;Blue;22;4;2;4087;81
803973483;Existing Customer;49;F;Unknown;Single;Less than $40K;Blue;44;4;2;4496;83
788941983;Attrited Customer;36;F;Graduate;Single;$40K - $60K;Blue;22;1;3;2425;50
715603233;Existing Customer;53;F;Uneducated;Married;$40K - $60K;Blue;42;6;1;4436;74
709945458;Existing Customer;52;M;Uneducated;Single;$60K - $80K;Blue;40;3;1;4791;82
714614133;Attrited Customer;53;F;Unknown;Married;Less than $40K;Blue;36;3;3;2128;39
768167358;Existing Customer;37;M;Doctorate;Single;$60K - $80K;Blue;31;6;3;4301;86
